Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
27,No,Travel_Rarely,1091,Sales,7,2,Technical Degree,1,910,2,Male,65,4,2,Sales Executive,1,Married,15070,2260,8,Y,No,12,3,3,80,1,26,5,1,22,12,15,10
31,No,Travel_Rarely,231,Research & Development,22,1,Life Sciences,1,911,2,Female,41,4,5,Manager,1,Single,17401,16563,5,Y,No,15,3,2,80,2,8,4,3,21,1,9,7
54,No,Travel_Rarely,1032,Research & Development,20,1,Life Sciences,1,912,3,Male,34,2,1,Research Scientist,4,Married,18612,19494,9,Y,No,19,4,4,80,3,38,0,4,26,9,7,6
47,No,Travel_Rarely,1195,Research & Development,16,3,Other,1,913,1,Female,84,2,5,Research Scientist,3,Married,17173,18650,1,Y,Yes,12,3,2,80,1,36,3,3,30,2,0,11
35,No,Travel_Frequently,405,Human Resources,23,1,Human Resources,1,914,3,Male,60,1,3,Human Resources,3,Single,2429,8623,0,Y,No,25,3,2,80,1,15,6,4,34,3,2,15
57,No,Travel_Frequently,957,Human Resources,21,2,Medical,1,915,1,Male,65,3,4,Human Resources,3,Married,14866,19940,4,Y,No,17,3,3,80,0,15,6,1,39,3,3,10
34,No,Travel_Rarely,526,Human Resources,10,2,Life Sciences,1,916,1,Male,54,1,2,Manager,2,Married,3101,15588,2,Y,No,13,3,2,80,3,30,0,2,16,13,3,11
42,No,Travel_Rarely,658,Sales,9,5,Marketing,1,917,1,Male,52,4,2,Sales Representative,1,Divorced,2462,7329,9,Y,No,11,4,4,80,3,16,1,3,13,16,11,5
28,No,Travel_Rarely,842,Sales,28,5,Medical,1,918,1,Female,99,3,2,Sales Executive,4,Single,14149,4866,1,Y,Yes,25,3,1,80,2,29,1,4,11,4,10,10
25,No,Travel_Rarely,450,Sales,29,5,Human Resources,1,919,2,Female,87,1,1,Sales Executive,4,Single,10089,10196,5,Y,No,19,4,1,80,3,3,2,2,14,17,6,10
39,No,Travel_Rarely,1215,Research & Development,1,2,Human Resources,1,920,4,Male,79,4,2,Manufacturing Director,1,Single,13314,2667,7,Y,No,23,3,2,80,3,11,6,3,22,5,15,12
42,Yes,Travel_Frequently,653,Sales,23,3,Technical Degree,1,921,4,Female,57,4,5,Sales Representative,4,Divorced,17179,19929,1,Y,No,22,4,4,80,3,31,4,1,24,5,6,5
52,No,Travel_Rarely,747,Research & Development,4,3,Human Resources,1,922,1,Female,81,2,1,Research Director,2,Married,2316,2470,0,Y,No,25,3,1,80,1,37,1,3,2,2,7,6
34,No,Travel_Rarely,1240,Research & Development,25,5,Medical,1,923,4,Male,54,1,3,Laboratory Technician,3,Single,11027,3300,5,Y,No,24,3,4,80,0,1,2,4,40,0,8,6
56,No,Travel_Rarely,420,Research & Development,18,4,Human Resources,1,924,3,Male,66,2,4,Research Director,1,Married,16855,6033,9,Y,Yes,22,3,1,80,3,31,4,4,1,11,9,7
44,No,Travel_Rarely,734,Sales,20,5,Marketing,1,925,3,Male,40,2,1,Sales Representative,2,Single,9370,10214,0,Y,No,23,3,3,80,0,2,4,2,16,7,3,5
21,No,Non-Travel,1490,Sales,21,3,Marketing,1,926,4,Male,80,2,1,Manager,1,Married,10949,2589,0,Y,No,23,3,2,80,1,35,3,2,18,2,4,3
49,Yes,Travel_Rarely,660,Sales,18,5,Life Sciences,1,927,2,Female,34,4,3,Sales Representative,4,Married,10463,17781,9,Y,No,14,3,1,80,2,10,2,4,14,10,11,9
42,Yes,Travel_Rarely,263,Research & Development,8,4,Medical,1,928,2,Male,81,4,2,Manager,2,Married,18237,5391,6,Y,Yes,19,3,3,80,3,14,6,3,8,6,13,15
34,Yes,Travel_Rarely,499,Research & Development,24,4,Medical,1,929,3,Male,72,3,5,Laboratory Technician,2,Married,1956,22098,7,Y,No,25,4,1,80,2,29,3,2,21,7,6,0
38,No,Travel_Frequently,1438,Research & Development,17,4,Marketing,1,930,3,Female,34,4,1,Manager,3,Married,17682,16020,2,Y,No,24,3,2,80,1,34,5,2,0,16,1,11
30,No,Travel_Rarely,1163,Sales,16,2,Medical,1,931,3,Male,65,1,1,Sales Executive,4,Married,16512,4169,3,Y,No,12,4,3,80,3,16,6,3,30,7,13,14
44,No,Travel_Rarely,1233,Research & Development,10,4,Life Sciences,1,932,1,Female,45,1,2,Research Scientist,2,Married,16439,12063,4,Y,No,12,3,3,80,0,12,2,3,27,8,9,14
42,No,Travel_Rarely,456,Research & Development,1,2,Technical Degree,1,933,4,Male,63,4,2,Healthcare Representative,3,Single,8838,5587,2,Y,No,14,3,1,80,0,40,5,3,31,13,6,15
37,No,Travel_Rarely,1274,Research & Development,17,4,Human Resources,1,934,2,Male,30,3,1,Manufacturing Director,3,Divorced,10806,26520,4,Y,No,22,3,2,80,2,39,5,1,33,16,9,5
30,Yes,Travel_Frequently,651,Research & Development,11,2,Life Sciences,1,935,4,Male,81,1,4,Research Director,2,Married,8016,16851,9,Y,No,16,3,3,80,1,21,1,1,36,14,13,1
35,Yes,Travel_Rarely,1213,Sales,20,4,Technical Degree,1,936,2,Male,66,4,2,Sales Representative,4,Divorced,5789,22235,7,Y,No,20,3,3,80,1,0,1,1,6,9,0,17
39,No,Travel_Rarely,1333,Human Resources,11,3,Human Resources,1,937,1,Male,55,1,3,Manager,1,Married,17634,11418,8,Y,No,13,3,3,80,1,39,1,1,34,5,5,12
38,No,Travel_Rarely,393,Sales,29,4,Marketing,1,938,4,Female,92,4,2,Sales Executive,4,Single,10617,5749,4,Y,Yes,11,4,4,80,1,25,4,2,23,3,15,6
31,No,Travel_Rarely,1414,Research & Development,20,2,Medical,1,939,3,Female,75,4,1,Laboratory Technician,2,Married,14746,7944,7,Y,No,22,3,1,80,3,22,5,2,5,2,4,15
43,No,Travel_Rarely,986,Sales,14,4,Life Sciences,1,940,1,Female,73,2,1,Sales Executive,1,Married,2923,12474,4,Y,No,15,3,4,80,1,4,5,2,40,14,15,6
27,No,Travel_Frequently,1123,Sales,21,5,Human Resources,1,941,1,Male,40,3,1,Manager,4,Single,15991,21284,6,Y,Yes,11,3,4,80,2,40,2,4,33,14,4,13
39,No,Travel_Rarely,1159,Research & Development,19,1,Marketing,1,942,1,Female,65,3,5,Laboratory Technician,4,Married,13521,12827,7,Y,No,14,3,4,80,0,29,4,1,11,6,7,17
23,No,Travel_Rarely,337,Sales,18,2,Life Sciences,1,943,1,Male,79,4,2,Sales Representative,4,Married,19954,25222,8,Y,Yes,15,3,4,80,3,8,0,4,36,17,1,13
38,No,Travel_Rarely,1144,Research & Development,17,4,Human Resources,1,944,4,Female,95,3,2,Manufacturing Director,1,Single,3553,11112,9,Y,No,17,4,1,80,3,14,4,1,29,18,11,11
51,No,Travel_Frequently,399,Research & Development,28,5,Other,1,945,1,Female,72,2,3,Research Scientist,4,Divorced,11264,7903,1,Y,No,24,3,3,80,0,14,3,3,18,11,3,3
53,No,Travel_Rarely,481,Sales,10,4,Other,1,946,1,Male,42,1,1,Sales Representative,3,Single,10716,14437,7,Y,No,13,3,2,80,2,35,5,4,6,4,13,16
47,Yes,Travel_Rarely,264,Research & Development,13,3,Life Sciences,1,947,4,Male,78,2,4,Research Scientist,4,Married,11233,4862,7,Y,Yes,20,3,4,80,2,19,6,4,29,9,2,7
50,No,Travel_Rarely,355,Research & Development,8,2,Life Sciences,1,948,4,Female,35,1,3,Laboratory Technician,2,Divorced,2041,18777,7,Y,Yes,15,4,4,80,0,35,3,3,38,15,1,11
20,No,Travel_Rarely,1470,Research & Development,17,5,Medical,1,949,1,Female,52,3,4,Research Scientist,4,Married,9994,4608,0,Y,Yes,18,3,1,80,3,28,4,1,7,9,7,11
32,No,Non-Travel,560,Research & Development,29,5,Life Sciences,1,950,3,Male,95,2,1,Manager,3,Single,6697,18055,4,Y,Yes,15,3,4,80,3,15,6,2,0,9,1,4
46,No,Travel_Rarely,643,Research & Development,18,5,Technical Degree,1,951,3,Female,86,3,1,Research Director,2,Married,12733,11621,9,Y,No,16,3,3,80,3,16,2,2,9,10,5,10
52,Yes,Travel_Rarely,772,Sales,6,2,Marketing,1,952,3,Male,94,1,4,Manager,1,Married,5416,10987,9,Y,No,19,3,3,80,2,33,1,4,12,16,11,7
43,No,Travel_Rarely,1098,Sales,27,3,Other,1,953,2,Male,55,2,2,Sales Representative,4,Divorced,9271,17307,2,Y,No,19,3,2,80,2,20,3,2,15,7,8,6
54,No,Travel_Rarely,904,Sales,23,2,Life Sciences,1,954,4,Female,78,2,1,Sales Executive,3,Single,12784,19653,4,Y,Yes,13,3,2,80,2,27,2,4,40,3,8,15
29,No,Travel_Rarely,851,Human Resources,13,5,Other,1,955,4,Female,79,1,3,Manager,1,Single,2225,25230,8,Y,Yes,13,3,4,80,3,5,4,4,39,9,1,12
24,No,Travel_Rarely,1272,Research & Development,5,5,Human Resources,1,956,3,Male,47,4,3,Healthcare Representative,1,Married,15950,9303,9,Y,Yes,14,3,4,80,2,17,5,1,27,12,10,8
21,No,Travel_Rarely,795,Research & Development,12,1,Life Sciences,1,957,4,Male,96,3,5,Research Director,4,Single,14601,22315,3,Y,Yes,24,4,3,80,2,23,3,4,8,17,1,0
43,No,Travel_Frequently,1177,Research & Development,24,2,Technical Degree,1,958,1,Male,98,4,5,Research Scientist,1,Divorced,2097,22902,8,Y,No,15,4,4,80,0,14,2,3,8,2,9,12
46,No,Travel_Frequently,1375,Research & Development,17,3,Technical Degree,1,959,3,Male,37,4,3,Laboratory Technician,1,Married,2238,26892,8,Y,Yes,19,3,1,80,2,34,3,3,3,17,12,13
30,No,Travel_Rarely,1047,Research & Development,6,3,Life Sciences,1,960,4,Male,84,1,1,Healthcare Representative,3,Married,17156,26112,1,Y,No,17,3,2,80,0,8,3,2,32,15,11,2
51,No,Non-Travel,151,Research & Development,5,3,Medical,1,961,3,Male,61,4,4,Research Director,4,Divorced,6389,21781,0,Y,No,16,4,3,80,1,34,1,2,9,13,5,13
49,No,Non-Travel,470,Research & Development,29,2,Other,1,962,4,Female,77,1,2,Healthcare Representative,2,Married,17355,9434,0,Y,Yes,11,3,1,80,3,2,5,3,36,4,2,7
33,No,Travel_Rarely,965,Sales,13,4,Human Resources,1,963,2,Male,69,4,5,Sales Representative,3,Divorced,10490,19393,1,Y,Yes,17,4,2,80,0,17,2,1,24,3,13,13
28,No,Travel_Rarely,771,Sales,20,5,Marketing,1,964,4,Male,45,3,4,Sales Executive,3,Married,7509,21637,7,Y,No,25,3,4,80,3,21,3,3,19,8,3,15
49,No,Travel_Rarely,500,Human Resources,11,5,Life Sciences,1,965,4,Male,36,4,2,Manager,3,Single,6204,9352,3,Y,No,25,3,3,80,1,10,6,3,38,3,7,12
46,No,Travel_Rarely,570,Research & Development,3,3,Medical,1,966,3,Male,66,2,5,Manager,3,Divorced,13524,22353,6,Y,Yes,15,3,3,80,3,22,1,1,6,12,3,16
25,No,Travel_Rarely,211,Human Resources,12,5,Human Resources,1,967,3,Male,89,1,3,Manager,1,Married,3092,19575,0,Y,No,18,4,1,80,3,36,2,1,19,14,0,1
28,No,Travel_Rarely,430,Sales,21,4,Technical Degree,1,968,3,Male,88,1,2,Manager,3,Divorced,8655,14316,6,Y,No,15,3,1,80,0,18,1,3,10,9,6,5
38,No,Non-Travel,1196,Research & Development,10,1,Marketing,1,969,2,Male,49,1,1,Laboratory Technician,1,Single,7577,23556,7,Y,No,24,3,2,80,0,22,3,3,7,13,8,1
39,No,Travel_Rarely,116,Sales,18,4,Life Sciences,1,970,3,Male,91,4,4,Manager,3,Married,3937,4279,9,Y,No,19,3,2,80,3,38,2,2,38,14,12,3
25,Yes,Travel_Frequently,1271,Sales,13,2,Other,1,971,4,Male,55,3,2,Sales Executive,4,Divorced,7709,19127,3,Y,No,24,4,1,80,1,37,6,4,24,17,11,6
58,No,Travel_Rarely,576,Sales,10,4,Marketing,1,972,1,Female,69,1,1,Manager,4,Single,11048,21674,5,Y,No,23,3,3,80,1,0,2,3,6,13,13,0
34,No,Travel_Rarely,1231,Sales,8,4,Technical Degree,1,973,1,Male,53,1,1,Sales Executive,1,Married,13876,3099,4,Y,No,15,4,4,80,0,29,4,3,4,4,13,7
34,No,Travel_Frequently,460,Research & Development,8,5,Human Resources,1,974,2,Male,67,1,4,Research Director,4,Married,2649,12242,3,Y,No,17,3,3,80,2,34,0,1,12,2,6,2
20,No,Travel_Rarely,1260,Research & Development,8,5,Technical Degree,1,975,2,Male,67,2,5,Manager,2,Single,17576,14971,6,Y,No,19,4,1,80,0,38,3,3,34,17,5,2
55,No,Travel_Rarely,901,Research & Development,21,5,Human Resources,1,976,3,Male,79,3,2,Research Scientist,1,Single,17692,7276,5,Y,No,14,3,4,80,1,32,5,4,5,14,9,15
28,No,Travel_Rarely,1292,Research & Development,10,3,Technical Degree,1,977,2,Male,63,4,2,Research Scientist,3,Divorced,14150,23994,8,Y,Yes,23,3,2,80,1,3,4,1,30,16,7,13
60,No,Travel_Rarely,189,Research & Development,22,3,Marketing,1,978,3,Female,67,3,4,Healthcare Representative,3,Single,18562,17701,0,Y,No,19,3,1,80,3,31,1,3,4,8,4,8
39,No,Travel_Rarely,1216,Research & Development,10,3,Human Resources,1,979,1,Male,76,4,1,Research Scientist,2,Married,9136,8944,2,Y,No,14,3,2,80,1,34,6,1,13,2,0,10
55,No,Travel_Rarely,480,Sales,10,5,Technical Degree,1,980,2,Male,59,2,1,Sales Representative,3,Married,16612,12976,5,Y,No,18,3,1,80,3,21,5,1,21,11,7,5
25,No,Travel_Rarely,603,Human Resources,27,2,Other,1,981,3,Male,67,2,4,Manager,3,Married,14820,4883,5,Y,Yes,23,3,3,80,2,0,2,1,5,12,7,8
25,No,Travel_Rarely,164,Research & Development,26,3,Medical,1,982,2,Male,36,3,3,Research Director,1,Married,11691,4275,9,Y,No,17,3,3,80,1,7,6,4,16,4,15,13
52,No,Travel_Rarely,1435,Research & Development,12,4,Other,1,983,3,Female,91,1,1,Manufacturing Director,3,Single,4417,20684,6,Y,Yes,21,3,3,80,0,11,1,4,10,8,13,9
53,No,Travel_Rarely,998,Research & Development,8,1,Technical Degree,1,984,3,Male,38,4,2,Manufacturing Director,2,Divorced,11598,26593,0,Y,No,25,3,1,80,3,35,2,1,1,8,4,14
41,No,Travel_Rarely,1473,Sales,21,4,Life Sciences,1,985,2,Male,91,4,1,Sales Representative,1,Single,18126,8987,4,Y,No,16,4,2,80,1,5,6,3,0,4,1,8
19,No,Travel_Rarely,896,Human Resources,3,2,Medical,1,986,2,Male,83,1,4,Manager,2,Single,19707,8187,8,Y,No,25,3,2,80,2,30,6,3,5,15,12,6
58,No,Travel_Rarely,323,Research & Development,14,2,Human Resources,1,987,4,Male,97,1,4,Research Director,4,Divorced,9518,19127,8,Y,No,17,3,4,80,1,7,5,3,30,9,7,16
34,No,Travel_Frequently,573,Sales,18,4,Technical Degree,1,988,4,Male,31,3,4,Sales Executive,3,Single,5716,14820,8,Y,Yes,19,3,3,80,1,34,1,3,1,17,0,16
58,No,Travel_Rarely,716,Research & Development,20,1,Other,1,989,1,Male,45,3,1,Research Director,2,Single,15204,5566,4,Y,Yes,22,3,3,80,2,0,1,4,20,0,12,4
55,No,Travel_Rarely,307,Research & Development,4,1,Medical,1,990,3,Male,33,1,5,Manager,2,Divorced,2451,18713,1,Y,No,12,3,2,80,1,9,4,1,1,17,5,8
54,No,Travel_Rarely,1404,Research & Development,1,3,Medical,1,991,2,Male,59,3,2,Manager,4,Single,3878,7319,2,Y,Yes,21,3,2,80,3,4,0,1,8,12,2,13
47,No,Non-Travel,1441,Research & Development,9,3,Human Resources,1,992,1,Female,94,2,5,Research Scientist,3,Single,11680,4960,8,Y,No,19,3,4,80,2,22,6,1,7,13,10,4
46,No,Travel_Rarely,889,Research & Development,4,1,Marketing,1,993,3,Male,84,3,5,Manager,4,Married,19813,13656,3,Y,No,20,3,4,80,3,32,6,4,13,5,12,13
40,Yes,Travel_Rarely,918,Sales,15,2,Human Resources,1,994,1,Male,79,2,3,Manager,3,Divorced,7252,20509,7,Y,Yes,25,4,1,80,1,17,5,1,30,1,12,16
19,No,Travel_Rarely,1085,Human Resources,27,2,Other,1,995,2,Female,90,2,4,Human Resources,4,Divorced,9428,15073,0,Y,No,18,4,3,80,0,21,6,1,17,4,4,4
34,No,Travel_Rarely,1051,Research & Development,9,3,Marketing,1,996,3,Male,30,2,4,Healthcare Representative,3,Married,7130,18240,4,Y,No,24,3,4,80,0,26,1,3,0,8,9,2
49,No,Travel_Rarely,189,Research & Development,14,2,Human Resources,1,997,4,Female,85,1,4,Research Director,2,Divorced,9374,8020,9,Y,No,19,3,1,80,3,18,6,2,5,6,7,17
52,No,Travel_Rarely,844,Sales,7,1,Other,1,998,2,Female,52,1,1,Sales Representative,2,Single,1143,14391,2,Y,No,14,3,3,80,3,30,1,3,12,3,13,17
42,No,Travel_Rarely,1188,Human Resources,2,3,Life Sciences,1,999,4,Male,79,1,1,Manager,1,Married,12303,19850,0,Y,No,20,3,2,80,2,11,0,2,11,0,3,15
48,No,Travel_Rarely,1229,Sales,21,5,Life Sciences,1,1000,4,Male,84,4,5,Sales Representative,4,Single,12332,15252,2,Y,No,13,3,3,80,2,7,1,1,23,13,13,11
18,No,Travel_Rarely,935,Sales,8,3,Life Sciences,1,1001,2,Female,78,2,4,Sales Representative,4,Divorced,7001,8062,0,Y,Yes,24,3,3,80,0,7,5,3,14,12,5,1
38,No,Travel_Frequently,1355,Research & Development,16,2,Other,1,1002,1,Male,59,2,4,Laboratory Technician,3,Divorced,6023,25874,6,Y,Yes,13,3,4,80,3,7,6,1,30,3,9,16
39,No,Travel_Rarely,921,Sales,20,3,Life Sciences,1,1003,3,Male,73,4,2,Manager,2,Single,15472,3770,1,Y,No,18,3,1,80,2,1,4,2,10,14,8,3
56,No,Non-Travel,637,Sales,25,1,Medical,1,1004,1,Male,63,4,3,Manager,1,Divorced,4576,24780,2,Y,No,23,3,1,80,2,1,1,4,27,18,5,3
31,Yes,Travel_Frequently,720,Research & Development,6,2,Marketing,1,1005,4,Male,74,1,2,Research Scientist,3,Married,1902,20139,5,Y,No,11,3,2,80,0,2,4,1,4,18,3,12
27,Yes,Travel_Frequently,1066,Research & Development,17,3,Life Sciences,1,1006,2,Female,62,2,3,Manager,1,Single,1776,4883,3,Y,No,18,3,4,80,2,6,3,1,40,3,5,7
33,No,Travel_Frequently,1341,Human Resources,27,3,Medical,1,1007,4,Female,57,2,4,Human Resources,3,Married,17754,8449,6,Y,No,18,3,3,80,2,25,3,4,40,8,9,15
25,No,Travel_Rarely,423,Research & Development,15,3,Other,1,1008,3,Female,44,4,4,Manufacturing Director,2,Divorced,7928,11278,9,Y,No,16,3,1,80,3,9,2,2,11,1,9,15
42,Yes,Travel_Rarely,512,Research & Development,2,5,Human Resources,1,1009,2,Female,57,3,2,Healthcare Representative,4,Single,2942,25944,9,Y,Yes,21,3,1,80,0,23,0,2,9,0,9,14
45,Yes,Travel_Rarely,1013,Research & Development,8,4,Marketing,1,1010,4,Female,81,3,5,Laboratory Technician,4,Single,17701,14964,7,Y,Yes,15,3,4,80,0,2,2,3,0,16,10,15
52,No,Travel_Rarely,1169,Research & Development,24,1,Other,1,1011,4,Male,91,1,1,Manufacturing Director,1,Divorced,3831,8521,9,Y,No,16,3,1,80,3,32,6,1,40,18,0,9
59,No,Travel_Rarely,660,Research & Development,23,3,Technical Degree,1,1012,4,Female,37,2,5,Laboratory Technician,2,Married,7402,25006,7,Y,No,15,3,1,80,1,14,2,1,1,3,6,15
21,No,Travel_Rarely,1001,Research & Development,10,3,Marketing,1,1013,1,Female,42,1,4,Manager,4,Married,1401,5032,0,Y,No,20,3,2,80,1,18,0,4,0,8,5,16
28,No,Travel_Rarely,111,Human Resources,6,1,Technical Degree,1,1014,2,Female,66,3,3,Human Resources,1,Married,13905,22431,9,Y,Yes,24,3,3,80,2,27,2,4,3,0,6,5
30,No,Non-Travel,509,Research & Development,9,2,Human Resources,1,1015,4,Female,79,4,2,Research Director,3,Married,14289,22783,5,Y,No,13,3,2,80,1,40,3,4,12,15,6,7
28,No,Travel_Rarely,1437,Sales,8,5,Life Sciences,1,1016,4,Male,42,4,2,Manager,1,Single,15376,11719,0,Y,No,17,3,1,80,3,32,4,1,39,10,2,11
53,No,Travel_Rarely,907,Research & Development,22,2,Technical Degree,1,1017,2,Male,53,2,2,Research Director,2,Single,6004,3167,6,Y,No,14,3,1,80,3,16,4,3,6,5,15,15
23,No,Travel_Rarely,1316,Research & Development,25,3,Life Sciences,1,1018,1,Female,33,2,5,Manager,1,Divorced,7239,24165,2,Y,Yes,14,3,2,80,1,14,2,4,23,18,0,7
19,No,Travel_Rarely,406,Sales,2,2,Human Resources,1,1019,2,Male,33,4,1,Sales Executive,1,Married,18824,26188,5,Y,No,25,3,4,80,0,13,1,4,26,2,9,4
55,No,Travel_Frequently,508,Research & Development,22,1,Technical Degree,1,1020,3,Male,40,2,4,Laboratory Technician,2,Married,16612,11512,6,Y,No,21,3,1,80,3,3,3,2,32,5,7,5
59,Yes,Travel_Rarely,1464,Research & Development,22,2,Life Sciences,1,1021,3,Male,81,4,5,Healthcare Representative,1,Divorced,1714,6719,0,Y,No,25,3,3,80,2,13,0,2,28,14,11,14
27,No,Travel_Rarely,1496,Research & Development,18,4,Technical Degree,1,1022,4,Male,91,3,3,Healthcare Representative,4,Single,14148,8848,4,Y,Yes,20,3,1,80,3,31,3,1,40,7,13,9
32,No,Travel_Rarely,1327,Human Resources,26,5,Marketing,1,1023,1,Male,65,2,4,Manager,3,Divorced,16443,5491,0,Y,No,20,3,3,80,1,11,3,1,27,13,10,4
39,No,Travel_Rarely,545,Research & Development,2,4,Life Sciences,1,1024,2,Male,42,3,3,Manufacturing Director,2,Married,11629,17283,1,Y,No,21,3,1,80,1,16,2,2,34,4,12,12
40,No,Travel_Rarely,1222,Research & Development,21,5,Human Resources,1,1025,2,Male,95,1,3,Laboratory Technician,2,Divorced,13161,15010,2,Y,No,20,4,1,80,0,2,4,1,13,12,4,11
60,Yes,Non-Travel,743,Sales,4,4,Marketing,1,1026,4,Male,49,2,4,Manager,4,Single,1027,10958,7,Y,No,23,3,1,80,1,10,5,4,16,10,15,9
35,No,Travel_Rarely,1281,Human Resources,27,4,Life Sciences,1,1027,1,Male,40,2,5,Manager,4,Married,1579,18299,4,Y,No,15,3,3,80,2,2,1,1,30,0,1,11
18,No,Travel_Rarely,1292,Research & Development,15,3,Technical Degree,1,1028,1,Male,39,4,4,Laboratory Technician,1,Married,1675,17595,0,Y,No,12,3,3,80,0,19,3,3,35,6,10,4
36,No,Travel_Rarely,709,Research & Development,3,1,Marketing,1,1029,2,Female,55,3,5,Research Director,3,Divorced,4028,2374,7,Y,No,18,3,1,80,2,12,3,3,0,5,2,3
41,No,Travel_Rarely,527,Research & Development,22,3,Technical Degree,1,1030,1,Male,82,2,3,Research Director,2,Divorced,19826,12297,5,Y,No,11,3,2,80,2,39,3,1,17,11,3,14
40,No,Non-Travel,1464,Research & Development,22,5,Life Sciences,1,1031,3,Male,58,4,4,Manufacturing Director,4,Married,13056,23600,1,Y,No,11,3,2,80,3,24,2,2,32,8,13,12
40,No,Travel_Rarely,731,Research & Development,14,3,Other,1,1032,3,Male,61,2,5,Healthcare Representative,4,Married,15865,21913,5,Y,No,11,4,1,80,0,15,1,4,4,9,10,17
57,No,Travel_Rarely,705,Research & Development,10,4,Marketing,1,1033,3,Male,54,4,2,Research Scientist,3,Single,6622,23385,2,Y,Yes,12,4,1,80,0,22,1,1,14,3,10,16
52,No,Travel_Rarely,1032,Research & Development,1,1,Marketing,1,1034,4,Female,96,3,5,Laboratory Technician,3,Married,18814,25862,6,Y,No,21,3,4,80,1,39,0,1,22,17,13,6
28,No,Travel_Rarely,1411,Research & Development,27,2,Other,1,1035,2,Male,78,4,4,Research Scientist,1,Divorced,4786,3623,9,Y,No,19,3,3,80,3,7,0,1,3,14,4,8
33,No,Travel_Rarely,284,Research & Development,6,2,Technical Degree,1,1036,2,Male,77,4,3,Manager,4,Divorced,18144,8826,3,Y,Yes,25,3,3,80,0,10,5,1,37,12,10,15
46,No,Travel_Rarely,1478,Research & Development,25,2,Life Sciences,1,1037,2,Female,61,2,4,Research Director,3,Married,1593,13535,7,Y,No,15,3,2,80,3,22,0,4,15,5,3,0
35,No,Travel_Frequently,692,Research & Development,18,5,Technical Degree,1,1038,4,Male,67,2,1,Healthcare Representative,2,Divorced,1397,14796,0,Y,Yes,15,3,2,80,3,4,5,1,32,12,7,15
36,Yes,Travel_Rarely,137,Research & Development,20,3,Technical Degree,1,1039,3,Female,92,4,4,Research Director,1,Single,2507,21676,4,Y,No,18,3,4,80,0,21,6,2,17,4,6,3
25,No,Travel_Rarely,534,Sales,21,4,Medical,1,1040,1,Female,76,1,3,Sales Executive,3,Married,16046,20136,8,Y,No,22,3,2,80,1,6,1,4,16,9,9,4
28,No,Travel_Frequently,748,Sales,25,4,Medical,1,1041,3,Female,87,4,5,Sales Representative,2,Married,5899,19683,0,Y,No,24,3,1,80,1,35,3,4,39,5,1,8
49,No,Travel_Frequently,1048,Research & Development,1,3,Life Sciences,1,1042,3,Female,32,1,4,Research Scientist,3,Married,9576,6042,9,Y,No,21,3,2,80,1,31,2,1,35,5,0,12
54,No,Travel_Rarely,893,Research & Development,29,5,Human Resources,1,1043,1,Male,91,4,3,Manager,2,Married,9959,18971,0,Y,Yes,18,3,3,80,3,1,2,2,21,12,0,6
51,No,Travel_Rarely,292,Research & Development,2,2,Life Sciences,1,1044,3,Male,97,3,3,Manager,1,Married,16003,21916,4,Y,No,25,3,3,80,1,22,2,1,19,5,4,16
31,No,Travel_Rarely,784,Sales,29,1,Technical Degree,1,1045,3,Male,77,3,3,Manager,2,Single,7631,20825,1,Y,No,13,3,3,80,2,8,2,1,32,13,9,14
23,No,Travel_Frequently,427,Research & Development,8,4,Human Resources,1,1046,1,Male,97,2,5,Manufacturing Director,4,Single,1136,16613,0,Y,Yes,18,3,4,80,0,23,4,4,28,9,2,13
24,No,Travel_Rarely,478,Sales,25,4,Marketing,1,1047,1,Male,70,3,4,Sales Executive,4,Married,8348,4293,3,Y,Yes,14,3,1,80,2,22,2,2,40,18,15,13
34,No,Travel_Rarely,1096,Research & Development,3,2,Medical,1,1048,3,Male,49,2,1,Research Scientist,2,Married,6482,5823,5,Y,No,13,3,3,80,1,39,1,3,13,3,6,0
40,No,Travel_Rarely,1224,Research & Development,14,5,Other,1,1049,3,Male,73,2,3,Manufacturing Director,4,Married,14889,20602,7,Y,No,16,4,4,80,3,7,2,1,4,17,4,14
56,No,Travel_Rarely,320,Sales,16,1,Technical Degree,1,1050,3,Male,74,1,2,Sales Representative,1,Married,15277,23718,3,Y,Yes,22,3,4,80,3,20,6,2,7,2,14,10
56,No,Travel_Rarely,944,Research & Development,28,2,Life Sciences,1,1051,2,Female,40,1,1,Manager,4,Single,2755,22650,4,Y,Yes,15,3,4,80,0,39,6,2,21,10,2,3
18,No,Travel_Frequently,691,Sales,4,1,Technical Degree,1,1052,3,Male,44,4,5,Manager,4,Divorced,16069,12721,1,Y,No,23,3,3,80,2,4,0,3,12,7,3,14
